index,text,similarity_proba,predict_proba,average_proba,similarity_label,predict_label,average_label
4258,Phannhu Huubach vì nói nhiều nhưng ko làm bị khịa thì chịu đi. làm tốt thì đâu bị ai khịa🤣🤣🤣,0.45577094215515573,0.9977781176567078,0.7267745299059317,0,1,1
4259,Lê Minh 🤣🤣🤣 khi bạn ko đóng góp được cái mẹ gì nhưng bạn vẫn thích khịa những người cố cải thiện,0.9115418843103115,0.9750789403915404,0.9433104123509259,1,1,1
4260,Phannhu Huubach nói ông đấy à🤣🤣🤣😂,0.45577094215515573,0.4360315501689911,0.4459012461620734,0,0,0
4261,Lê Minh ko tôi ko chống đối như Tân :)),0.0,0.0027215897571295,0.00136079487856475,0,0,0
4262,Phannhu Huubach nhiều ngừoi như ông nên giờ hcm càng ngày càng ngập,0.6836564132327336,0.8779109716415405,0.7807836924371371,1,1,1
4263,Lê Minh thế Việt Tân các ông có giải pháp gì thì trình lên đi lắm lời :),0.22788547107757787,0.0103220622986555,0.11910376668811669,0,0,0
4264,Phannhu Huubach dân trình lên còn méo làm đòi tân trình😂😂😂,0.45577094215515573,0.9837241172790528,0.7197475297171043,0,1,1
4265,"Lê Minh thì thế, thích thì đi kêu gọi mn :))",0.0,0.0015261567896232,0.0007630783948116,0,0,0
4266,Phannhu Huubach đuối lý nên thách thức à. e ko dám đâu😂😂. mấy a làm như cc nhưng e ko dám nói các a làm như cc đâu. các a number one. 😂😂😂😂. sợ quá. sợ quá.,0.45577094215515573,0.997077465057373,0.7264242036062644,0,1,1
4267,Lê Minh 🤣🤣🤣 khi bạn bị dồn vào đường cùng vẫn cố tỏ ra người khác mới là thằng thua :)),0.9115418843103115,0.912051260471344,0.9117965723908277,1,1,1
4268,"Chứa để cho Việt Tân về uống, nghe nói ở bên đó khác nước lắm mà. 🤣🤣🤣🤣",1.8230837686206234,0.9009220600128174,1.3620029143167205,1,1,1
4269,Lê Khuê việt Nam không đủ nước uống lấy đâu cho việt Tân,0.9115418843103115,0.0029352742712944,0.4572385792908029,1,0,0
4270,Năm nào chả khiếp thế nước năm sau mạnh hơn năm trước mà,0.0,0.1225226446986198,0.0612613223493099,0,0,0
4271,Chúng ta đã đi từ mùa nắng cháy da đầu qua mùa ngập ngang hông ở hồ chứa mưa .🥴,0.6836564132327336,0.0016859495081007,0.3426711813704172,1,0,0
4272,tại năm nay không có BÉ LU đấy thôi ........🤣,0.9115418843103115,0.077224276959896,0.4943830806351037,1,0,0
4273,Quá khủng khiếp 😱!,1.5951982975430454,0.979522466659546,1.2873603821012958,1,1,1
4274,Khổ nhất là những gđ nằm trong quy hoạch cả vài chục năm rồi ko dám sửa soạn lại cố ở vậy để chờ đợiii,1.3673128264654675,0.0013625834835693,0.6843377049745184,1,0,1
4275,Khắp đất trời nước ngập bao la,0.9115418843103115,0.0013715722598135,0.4564567282850625,1,0,0
4276,"Tân có muốn xin một ít nước không, thoát việt đi tân ơi",0.22788547107757787,0.0982855707406997,0.16308552090913878,0,0,0
4277,Nói lung tung...,0.45577094215515573,0.0013934863964095,0.22858221427578262,0,0,0
4278,Tân cũng giỏi chế phết,0.9115418843103115,0.0523026399314403,0.48192226212087586,1,0,0
4279,"Tân chơi bẩn vậy, sao phục quốc",2.5067401818533575,0.6090002655982971,1.5578702237258273,1,1,1
4280,Thiên Lý để nước đó cho bạn đấy ai rảnh phục làm gì.Nước nhiều lắm húp đi.,1.8230837686206234,0.0059246062301099,0.9145041874253667,1,0,1
4281,Ẩn danh khát không ship cho nè,0.22788547107757787,0.0014349977718666,0.11466023442472223,0,0,0
4282,Thiên Lý của bạn tất đấy húp cho sạch đi.,2.5067401818533575,0.0013576082419604,1.254048895047659,1,0,1
4283,Ẩn danh uống quen sữa cặn rồi giờ uống nước mắc nghẹn đó bạn,1.3673128264654675,0.0435827076435089,0.7054477670544882,1,0,1
4284,SAI GON MUA LA KG NGAP MA DE CAI TEN HO QUANG TUC LA HCM LA NGAP TAI VI SAO TA,1.8230837686206234,0.5013386011123657,1.1622111848664947,1,1,1
4285,Tân nhìm thèm nhỏ rãi. À có nc đâu mà nhỏ dãi đc .khát nước khô cả cổ thế cơ mà 😂😂😂,0.9115418843103115,0.4341745376586914,0.6728582109845014,1,0,1
4286,"Bò đỏ - nô lệ cs thích sống với ""nước"" lắm. Đặc biệt lúc nước cống xịt lên phun trào tụi nó uống luôn 🤣🤣 nên thấy tụi nó bại não hết luôn. Haha bí quyết để não bị bại 1 cách tự nhiên",2.7346256529309354,0.9897257685661316,1.8621757107485335,1,1,1
4287,Trong Nguyen khổ thân sang bố Mẽo cho ăn lắm thành lú à.,0.45577094215515573,0.99412339925766,0.7249471707064079,0,1,1
4288,"ở ben Mẽo, bên pháp không có ngập à ? hay chỉ có bão tuyết chết cmm nhăn răng cả đám ? lũ chết cả bang cả tiểu bang thì bìn thường à mấy thằng Việt Tân ?",2.0509692396982016,0.9169188141822816,1.4839440269402415,1,1,1
4289,Top fan\nLý Ngọc Trân,0.0,0.001370329177007,0.0006851645885035,0,0,0
4290,Trước nhiều điểm ngập nay chỉ còn ngập một điểm và tới luôn là hồ chứa khủng khiếp,1.5951982975430454,0.0110925519838929,0.8031454247634692,1,0,1
4291,Có những đứa nhìn thấy nước mà thèm nhỏ dãi kakak,0.9115418843103115,0.8882960677146912,0.8999189760125013,1,1,1
4292,Cái loại m..àyy đ.éoo bao giờ có Nước,1.1394273553878895,0.9956629872322084,1.067545171310049,1,1,1
4293,Mang về ăn đi con chó. Tao vừa ỉa xong này,2.7346256529309354,0.9720662236213684,1.853345938276152,1,1,1
4294,Cái ghế chủ tịch là cái ghế cuối cùng cho mấy anh chuẩn bị về vườn làm người tử tế,0.9115418843103115,0.6245018839836121,0.7680218841469617,1,1,1
4295,"Nguyễn Hoa 1 là về vườn, 2 là về với đất mẹ",0.6836564132327336,0.0395313203334808,0.36159386678310723,1,0,0
4296,Nghe giống vụ Hàn Tín bị gọi về cung nhỉ 🙂,0.45577094215515573,0.2732302546501159,0.3645005984026358,0,0,0
4297,Phúc Huy cuộc chiến của lưu bang,0.22788547107757787,0.0014689930249005,0.11467723205123918,0,0,0
4298,Tùy vua hôn quân thì mới sợ minh quân trả sợ ai,0.45577094215515573,0.0014417271595448,0.22860633465735028,0,0,0
4299,Nghe đồn 19/5 năm nay MINH TUỆ lấn át MINH RÂU. 😁😁😁 và muốn chống ngập thì trước hết phải chống cộng. 😁😁😁,0.45577094215515573,0.5185530781745911,0.48716201016487337,0,1,0
4300,Huan Nguyen Van toàn bạo chúa ko có minh quân nào cả,0.6836564132327336,0.0013708488550037,0.34251363104386867,1,0,0
4301,Truong Tieu Pham thời này vẫn có minh quân đấy chưa thấy thôi,0.45577094215515573,0.0082761915400624,0.23202356684760905,0,0,0
4302,Huan Nguyen Van chả sợ ai... Viết sai chính tả,0.45577094215515573,0.2519420981407165,0.3538565201479361,0,0,0
4303,Huan Nguyen Van xem kết cục của Hàn Tín chuae,0.45577094215515573,0.0066000060178339,0.2311854740864948,0,0,0
4304,"Cơ cấu của cộng sản tàu đó các bạn, không còn lựa chọn nào khác, nó đưa người lên theo đúng qui trình từng cấp,đích thị là tô thái thú",1.8230837686206234,0.9625698924064636,1.3928268305135436,1,1,1
4305,Hy vọng đám kiêu binh sớm lên thớt để cho dân được nhờ,0.45577094215515573,0.700802206993103,0.5782865745741294,0,1,1
4306,Khát nước không có nước uống tức là gì??,1.1394273553878895,0.1138811782002449,0.6266542667940672,1,0,1
4307,Tô Văn Quân là Đang có chửa á🤭,0.0,0.0368944928050041,0.01844724640250205,0,0,0
4308,Tô Văn Quân sủa nhiều chỉ biết nói duy nhất một câu là con gì,1.8230837686206234,0.9651874303817748,1.394135599501199,1,1,1
4309,"chúng nó đâm chém giết nhau, ₫ẩy sư minh tuệ ₫ưng sau bịp mồm..",2.7346256529309354,0.984757661819458,1.8596916573751967,1,1,1
4310,"Tướng gì tên này. Chỉ là tên đánh thuê cho đảng nên được đảng thăng chức. Chỉ giỏi đánh dân, đàn áp dân và đ.âm sau lưng đồng chí của hắn mà thôi !!!",2.2788547107757795,0.98105388879776,1.6299542997867698,1,1,1
4311,Tuan Ngo tướng cướp...,0.9115418843103115,0.957569658756256,0.9345557715332837,1,1,1
4312,"Tuan Ngo bản chất của cs là như vậy; quan điểm trị kỷ là quan điểm phong kiến… cứ nhìn xem cách quản lý XH, điều hành & sấp xếp bộ máy NN khg khác gì thời phong kiến, vua chúa…",1.3673128264654675,0.9844112396240234,1.1758620330447456,1,1,1
4313,Búi trĩ xa ngàn dặm\nTức tối đâm nhân dân\nTức tối hại đồng bào\nHô hào trĩ mọc búi\nUSA chuẩn bị cắt bỏ\nHoặc dẫn độ về gi..a.m,0.9115418843103115,0.9139834642410278,0.9127626742756696,1,1,1
4314,Cụ nói rồi: đừng thấy đỏ mà tưởng chín..!,1.1394273553878895,0.9902515411376952,1.0648394482627923,1,1,1
4315,Xưa nhiều vừa chết trẻ chưa đó mệnh trời(???) Lũ phản thần vẫn giăng đầy...,2.7346256529309354,0.6356954574584961,1.6851605551947157,1,1,1
4316,Tô đại tướng ngồi bệ vệ nhỉ ? Cẩn thận kẻo gãy ghế 😂,1.8230837686206234,0.9977582693099976,1.4104210189653106,1,1,1
4317,tân ơi sao tân không chửi thằng campot với thằng tàu đi,1.1394273553878895,0.9790255427360536,1.0592264490619716,1,1,1
4318,Tân ơi với danh xưng fan cứng của tớ thì tớ đề nghị tân thoát việt nhé,0.45577094215515573,0.0112749096006155,0.23352292587788562,0,0,0
4319,Loạn hiến pháp cộng sản,2.9625111240085134,0.9880197644233704,1.9752654442159419,1,1,1
4320,Chính xác...cấp dưới mà tài ba hơn cấp trên là kg bao giờ đc yên thân🤣,0.9115418843103115,0.9472960829734802,0.9294189836418958,1,1,1
4321,Giống tam quốc diễn nghĩa quá nhỉ,0.9115418843103115,0.0013556171907112,0.45644875075051133,1,0,0
4322,Quan điểm như vậy của bọn chúng là loại quan điểm của bọn trộm cướp… làm cho XH khg thể phát triển con ng trở thành ngu si; ù lì…,2.5067401818533575,0.9954751133918762,1.7511076476226168,1,1,1
4323,Nó sẻ bị quả báo,0.45577094215515573,0.6047353744506836,0.5302531583029196,0,1,1
4324,Dẫu sao ngồi đó là có kim bài miễn tử rồi,1.1394273553878895,0.0014578126138076,0.5704425840008486,1,0,1
4325,Hiệp Thật Thà chưa bị chứ ko phải ko bị. Chứ 4 trụ là có qui định luôn rồi,0.0,0.0420322231948375,0.02101611159741875,0,0,0
4326,Ghế thủ thịt,1.8230837686206234,0.0014686407521367,0.91227620468638,1,0,1
4327,PHAI LOAI BO CHE DO DOC TAI CONG SAN RA KHOI DAT NUOC VN TRA NO VE NOI NO SAN SINH RA CHE DO QUAI THAI,2.2788547107757795,0.990250051021576,1.6345523808986777,1,1,1
4328,Hiện tại lú cũng thở rén...không khéo tướng quay lại cắn vua,2.0509692396982016,0.9584010243415833,1.5046851320198924,1,1,1
4329,Thôi đi Việt Tân ạ. M học ngu còn đéo chịu học biết cái con cặc gì đâu mà nói hay thế. Hay là mày làm vua mẹ bên cali đi bố mày ủng hộ,3.4182820661636693,0.9879711270332336,2.2031265965984517,1,1,1
4330,Tô bò bây quá,0.45577094215515573,0.9888045191764832,0.7222877306658194,0,1,1
4331,Trời ạ nhân dân nào biết mấy anh chỉ biết quốc hội thông qua nhất trí chứ dân nào hay giờ mấy mấy ông đưa lên một con chuột kêu là con mèo thì dân cũng biết là con chuột hóa mèo mà thoi.,0.45577094215515573,0.0013954333262518,0.22858318774070377,0,0,0
4332,Chúng nó bao che cho nhau,0.9115418843103115,0.4851489663124084,0.6983454253113599,1,0,1
4333,Đó Là Bí Mật Quốc Gia ? Cái Hũ MẮM Này Nó Quá Đặc Biệt Nên Đảng Phải Chằng Buộc Thật Chặt Chứ HỞ Ra Thì Nó Thối Đến Bảy Gian Nhà Rồi Đến Ba Gian Bếp ?!,1.3673128264654675,0.8936046361923218,1.1304587313288947,1,1,1
4334,"Một lũ tham nhũg ăn hội lộ tiền của dân . Cho về vườn một cách êm đẹp , khôg phải ra toà vô tù như các quan cấp nhỏ khác . Dân thừa biết điều đó ...",2.9625111240085134,0.8980556726455688,1.930283398327041,1,1,1
4335,Và cũng chưa làm lễ trả chức như lúc nhậm chức mà đã về nhà nuôi gà,1.5951982975430454,0.8499523401260376,1.2225753188345414,1,1,1
4336,"Ôi làm chủ của đầy tớ vậy đó bạn ơi, chủ đâu được biết tớ làm gì, tớ ban phát cho chủ mà, chủ chỉ việc nai lưng ra làm để đóng thuế, trả lương cho cả 1 rừng bọn đầy tớ, chủ nghèo khổ đâu fai trách nhiệm của bọn đầy tớ.",2.5067401818533575,0.6659259796142578,1.5863330807338076,1,1,1
4337,"Người mù cần ánh sáng, người sáng tránh bóng tối.",0.6836564132327336,0.0013588939327746,0.3425076535827541,1,0,0
4338,Tham ô đầy túi nghĩ cho an toàn anh Tân ạ cộng sản. Nó nói không có vùng đệm nhưng nó có phép quyền lực vậy quanh nó rồi dân đen thì ai làm được gì nó,2.9625111240085134,0.9852465391159058,1.9738788315622096,1,1,1
4339,Lý do về vườn làm người tử tế .. hiểu hong,0.0,0.0013706242898479,0.00068531214492395,0,0,0
4340,Phúc thưởng Huệ mai nữa chết thành con gì vậy ???,0.6836564132327336,0.699647068977356,0.6916517411050448,1,1,1
4341,Thắng Trạng Ngô,0.9115418843103115,0.7242463231086731,0.8178941037094922,1,1,1
4342,"Tôi kính trọng và ngưỡng mộ đạo hạnh của hành giả, người Phật tử Thích Minh Tuệ. Nam Mô A Đi Đà Phật 🙏🙏🙏",0.45577094215515573,0.0641624256968498,0.25996668392600275,0,0,0
4343,Tuyệt vời,0.0,0.0014606877230107,0.00073034386150535,0,0,0
4344,Nay lấn qua tới đạo phật luôn hả A Tân,0.6836564132327336,0.0018818608950823,0.342769137063908,1,0,0
4345,Phong Nguyễn a Tân sám hối 🤣,0.45577094215515573,0.0021331312600523,0.22895203670760403,0,0,0
4346,Nguyễn Thành Công 😄,0.22788547107757787,0.0013850952964276,0.11463528318700274,0,0,0
4347,Phong Nguyễn thông cảm cho không phải lấn tới chỉ là hở chỗ nào anh đớp ngay chỗ đó có chỗ không hở cũng phải đớp,0.9115418843103115,0.9755975008010864,0.9435696925556989,1,1,1
4348,Nguyễn Thành Công như thêa noà là sám hối . ăn tiền đồng bào uống máu chính đồng bào mình như việt á . mà ki bị phanh phui thì đó có phải là chúng mày đàn thờ những con quỷ ko,2.2788547107757795,0.9792078137397766,1.629031262257778,1,1,1
4349,"Trịnh Đức Nhật khi bị phanh phui thì đã có pháp luật trừng trị thích đáng. Còn việc chống đối lại chính sách nhà nước và bán nước, phản bội lại Tổ Quốc thì không được rồi",2.0509692396982016,0.7402162551879883,1.395592747443095,1,1,1
4350,"Nguyễn Thành Công phản bội , kakakka hàn quóc đài loan là một ví dụ đó",0.9115418843103115,0.767504096031189,0.8395229901707502,1,1,1
4351,"Nguyễn Thành Công bạn có thấy bị trừng trị k hay chỉ cần xin về là dc bảo toàn tài sản, h cầm tiền đi hưởng thụ",1.1394273553878895,0.885074257850647,1.0122508066192681,1,1,1
4352,Vừa nhìn đã nhận ra thầy Minh Tuệ 😍,0.22788547107757787,0.001551192603074,0.11471833184032593,0,0,0
4353,Tuyệt vời,0.0,0.0014606877230107,0.00073034386150535,0,0,0
4354,Tuyệt vời Hai Minh Tuey,0.0,0.0014374597230926,0.0007187298615463,0,0,0
4355,Tuyệt vời,0.0,0.0014606877230107,0.00073034386150535,0,0,0
4356,"Nguyet Ta Tôi đoán sẽ không có ai đi ngang qua hồ sơ của bạn mà không chào, bài đăng và hình ảnh của bạn rất tuyệt nhưng chúng ta không phải là bạn, tôi thường không viết bình luận nhưng tôi nghĩ bạn xứng đáng nhận được lời khen đó. Tôi muốn gửi cho bạn một lời mời, nhưng tôi nghĩ nó không phù hợp. Tôi hy vọng bạn không phiền gửi lời mời kết bạn cho tôi để chúng ta có thể biết thêm về bản thân mình, cảm ơn bạn🙏🤝🤝🤝❤️🙏🙏",0.0,0.7180722951889038,0.3590361475944519,0,1,0
4357,Đề xuất giải nô pen về hội hoạ 👍👍👍😍,0.0,0.3724362254142761,0.18621811270713806,0,0,0
4358,Tha cho thầy đi việt tân tối,1.1394273553878895,0.0020949216559529,0.5707611385219212,1,0,1
4359,10đ,0.45577094215515573,0.0022885480429977,0.22902974509907673,0,0,0
4360,Tuyệt vời,0.0,0.0014606877230107,0.00073034386150535,0,0,0
4361,Quá đỉnh.,0.0,0.0016986583359539,0.00084932916797695,0,0,0
4362,Kính Quý Sư Mình Tuệ 🙏🙏🙏🙏🙏,0.0,0.0025455008726567,0.00127275043632835,0,0,0
4363,Chử gì? Mình không biết!….,0.22788547107757787,0.3836118578910827,0.3057486644843303,0,0,0
4364,Chữ Minh Tuệ đẹp quá ❤️❤️❤️,0.45577094215515573,0.0014402095694094,0.22860557586228256,0,0,0
4365,Khai Huynh\nMinh Tuệ,0.0,0.0013656729133799,0.00068283645668995,0,0,0
4366,Cám ơn bạn!…,0.0,0.1197157874703407,0.05985789373517035,0,0,0
4367,Ông này thì có cc gì ngoài đi bộ.,1.5951982975430454,0.992414653301239,1.293806475422142,1,1,1
4368,Phạm Khánh vậy bạn co gi ngoài ăn trên xương máu dân để sống đan hay gọi 3 củ hay hán no dlv,1.8230837686206234,0.992469847202301,1.4077768079114623,1,1,1
4369,Phạm Khánh có làm được như ngta không mà chê,0.45577094215515573,0.0213975962251424,0.23858426919014908,0,0,0
4370,Phạm Khánh minh ba vàng mới ngon,0.22788547107757787,0.0061669284477829,0.11702619976268039,0,0,0
4371,"Phạm Khánh cái thằng tộc cối như mày thì có cái đầu bò cũng chỉ nghĩ đc như thế thôi, tao khinh",2.2788547107757795,0.9951146841049194,1.6369846974403495,1,1,1
4372,Phạm Khánh mở miệng ra như đâubuoi,0.9115418843103115,0.8071767091751099,0.8593592967427106,1,1,1
4373,Phạm Khánh ông hơn người ở chỗ đó. có người có cc nhưng chỉ biết đái bậy.,0.9115418843103115,0.9979329109191896,0.9547373976147505,1,1,1
4374,"Bảo sao mãi,"" nùn""!",0.45577094215515573,0.0013843093765899,0.22857762576587282,0,0,0
4375,Phạm Khánh chó ăn cức,2.7346256529309354,0.9928596019744872,1.8637426274527114,1,1,1
4376,Phạm Khánh 24 tiếng trong ngày mồm mày toàn ngậm c mở mồm ra là thốt lên cc cc cc .... biến thái 😬,1.3673128264654675,0.9861916303634644,1.176752228414466,1,1,1
4377,Phạm Khánh Có triệu chứng bệnh t.â.m.t.h.ầ.n.🤣🤣🤣🤣🤣🤣🤣,1.3673128264654675,0.9598007798194884,1.163556803142478,1,1,1
4378,Phạm Khánh ok,0.0,0.0014311493141576,0.0007155746570788,0,0,0
4379,Phạm Khánh thằng này phải trăng nó bị thần kinh,0.45577094215515573,0.9757698774337769,0.7157704097944663,0,1,1
4380,Phạm Khánh người tu hành họ đi thế là đi tu để lại những điều tốt đẹp trong mắt mọi người,0.22788547107757787,0.0025431991089135,0.11521433509324569,0,0,0
4381,Phạm Khánh súc sinh còn có phật tánh. Cái loại mày sao làm người được nhỉ???,1.5951982975430454,0.9979116320610046,1.296554964802025,1,1,1
4382,"Phạm Khánh cái thằng lol đ.ạo T.hiên C.húa, suốt ngày Amen đâu biết cc gì sự đời 😉",0.0,0.986239731311798,0.493119865655899,0,1,0
4383,"""Sủa mạnh lên mấy thag os cho'""",2.2788547107757795,0.0070500597357749,1.1429523852557772,1,0,1
4384,"Thời kỳ cuối đã đến.những tiên tri giả,nhân chứng giả đã đến vs sắp đến để làm lung lạc đức tin của con Cái Thiên Chúa,mong rằng mn phải vững niềm tin vào đấng toàn năng",0.45577094215515573,0.112061396241188,0.28391616919817186,0,0,0
4385,Ông cứ đăng những cái như thế này có phải hay hơn không.,2.2788547107757795,0.5195594429969788,1.3992070768863791,1,1,1
4386,"Hình ảnh Sư Minh Tuệ giúp rũ bỏ Sân Si , Hận Thù . Hi vọng việt tân học được nhiều thứ ở Sư",0.45577094215515573,0.0013669950421899,0.22856896859867282,0,0,0
4387,"Quang Dại Khờ\n“ Khờ khạo,ngu đần “\nĐúng với cái tên 😂😂🤣",0.45577094215515573,0.8217958807945251,0.6387834114748404,0,1,1
4388,"Rất cảm ơn Việt Tân đã chia sẻ hình ảnh Thầy MT mang ý nghĩa to lớn và cao cả . hình ảnh thầy đã là động lực rũ bỏ sân si , hận thù , quay đầu hướng thiện .đã giúp cho những người phản động ,lưu vong thấy đc chân lý cuộc đời ,thấy đâu là chỗ sáng . nhà nước VN chúng tôi luôn chào đón và nhân dân sẽ giúp đỡ ,đùm bọc những người lưu vong biết ăn năn ,bỏ hận thù ,quay đầu về với tổ quốc . cảm ơn Việt Tân những bài viết như thế này cần đc chia sẻ và lan toả mạnh mẽ hơn 😅",1.5951982975430454,0.3258534669876098,0.9605258822653276,1,0,1
4389,Hoàng Chí Minh\nĐúng là con của “Hồ chí Mình “\nCháu của PHẠM “ Mì “ Chính ! 😂😢🤣,0.0,0.993585169315338,0.496792584657669,0,1,0
4390,"Đơn giản mộc mạc , đậm chất của Đức chân tu ,gieo duyên giữa đời thường của thời mạt pháp ...\nCs là thử thách , con người ai cũng tham nói , nhưng để thực hành pháp như ngài thì cũng chỉ có 1 không 2 kính chúc ngài sk an nhiên , tinh tấn trên con đng tu học chánh pháp mang hp đến muôn nơi 🙏🙏🙏",1.1394273553878895,0.0015036093536764,0.570465482370783,1,0,1
4391,"Thầy Minh Tuệ đã làm cho bọn sư quốc doanh bụng nhét K54 khốn đốn thất thu, giúp cho nhìu con nhang u mê sáng mắt...",0.6836564132327336,0.9101896286010742,0.7969230209169039,1,1,1
4392,Nếu dùng màu giống y phục thì chắc đẹp hơn ha!,0.9115418843103115,0.001385640236549,0.4564637622734302,1,0,0
4393,"Cái loại hay sân si, so đo thiệt hơn, bới móc, kích động, phá hoại, chửi bới lung tung.... mà nay lại dám đề cập đến Mình Tuệ. Đúng là chuyện hài ngày nào cũng có 🤣🤣🤣🤣🤣",1.1394273553878895,0.6676079034805298,0.9035176294342097,1,1,1
4394,Tôi khâm phục thích minh tuệ. Tự tu mà làm đc như vậy,0.6836564132327336,0.0014241555472835,0.34254028439000855,1,0,0
4395,Mọc mạc.ý nghĩa.,1.1394273553878895,0.0017862089443951,0.5706067821661424,1,0,1
4396,Rất tuyệt 🙏🙏🙏,0.0,0.001445525791496,0.000722762895748,0,0,0
4397,"Hồng Nguyễn Tôi đoán sẽ không có ai đi ngang qua hồ sơ của bạn mà không chào, bài đăng và hình ảnh của bạn rất tuyệt nhưng chúng ta không phải là bạn, tôi thường không viết bình luận nhưng tôi nghĩ bạn xứng đáng nhận được lời khen đó. Tôi muốn gửi cho bạn một lời mời, nhưng tôi nghĩ nó không phù hợp. Tôi hy vọng bạn không phiền gửi lời mời kết bạn cho tôi để chúng ta có thể biết thêm về bản thân mình, cảm ơn bạn🙏🤝🤝🤝❤️🙏🙏",0.0,0.7967277765274048,0.3983638882637024,0,1,0
4398,Đỉnh thật,1.3673128264654675,0.4030095338821411,0.8851611801738043,1,0,1
4399,Đẳng cấp của trìu tượng,0.9115418843103115,0.472231775522232,0.6918868299162717,1,0,1
4400,Tác phẩm đẹp,0.22788547107757787,0.0016110544092953,0.11474826274343658,0,0,0
4401,Tuyệt...,0.0,0.008489629253745,0.0042448146268725,0,0,0
4402,xin phép ad cho hỏi nếu đây là chữ thư pháp thì là chữ j và ý nghĩa của chữ này là j,0.45577094215515573,0.0240834690630435,0.2399272056090996,0,0,0
4403,"Họa sỉ Lê Tâm hay ghê ,VN nhân tài rất nhiều",0.45577094215515573,0.1071751564741134,0.28147304931463457,0,0,0
4404,Quá tuyệt vời,0.0,0.0014581498689949,0.00072907493449745,0,0,0
4405,Đẹp tuyệt vời,0.0,0.001442321925424,0.000721160962712,0,0,0
4406,Mưu hèn kế bẩn,2.0509692396982016,0.9688475728034972,1.5099084062508494,1,1,1
4407,Thật tuyệt vời,0.0,0.0014420471852645,0.00072102359263225,0,0,0
4408,Đẳng cấp,1.3673128264654675,0.0086891148239374,0.6880009706447024,1,0,1
4409,Quá giỏi,0.0,0.2459941208362579,0.12299706041812895,0,0,0
4410,"Hà Thục Anh Tôi đoán sẽ không có ai đi ngang qua hồ sơ của bạn mà không chào, bài đăng và hình ảnh của bạn rất tuyệt nhưng chúng ta không phải là bạn, tôi thường không viết bình luận nhưng tôi nghĩ bạn xứng đáng nhận được lời khen đó. Tôi muốn gửi cho bạn một lời mời, nhưng tôi nghĩ nó không phù hợp. Tôi hy vọng bạn không phiền gửi lời mời kết bạn cho tôi để chúng ta có thể biết thêm về bản thân mình, cảm ơn bạn🙏🤝🤝🤝❤️🙏🙏",0.0,0.7115739583969116,0.3557869791984558,0,1,0
4411,Chavesterivera Alvaro Cảm ơn rất nhiều ạ..cảm ơn vì lời khen,0.9115418843103115,0.0014189585344865,0.456480421422399,1,0,0
4412,"Hà Thục Anh Bạn thế nào, tôi hy vọng bạn ổn",0.0,0.1523077189922332,0.0761538594961166,0,0,0
4413,Hà Thục Anh Gửi cho tôi lời mời kết bạn,0.45577094215515573,0.5846853256225586,0.5202281338888571,0,1,1
4414,"Hà Thục Anh Hà Thục Anh Tôi đoán sẽ không có ai đi ngang qua hồ sơ của bạn mà không chào, bài đăng và hình ảnh của bạn rất tuyệt nhưng chúng ta không phải là bạn, tôi thường không viết bình luận nhưng tôi nghĩ bạn xứng đáng nhận được lời khen đó. Tôi muốn gửi cho bạn một lời mời, nhưng tôi nghĩ nó không phù hợp. Tôi hy vọng bạn không phiền gửi lời mời kết bạn cho tôi để chúng ta có thể biết thêm về bản thân mình, cảm ơn bạn🙏🤝🤝🤝❤️🙏🙏",0.0,0.4894826114177704,0.2447413057088852,0,0,0
4415,"Hà Thục Anh Hà Thục Anh Tôi đoán sẽ không có ai đi ngang qua hồ sơ của bạn mà không chào, bài đăng và hình ảnh của bạn rất tuyệt nhưng chúng ta không phải là bạn, tôi thường không viết bình luận nhưng tôi nghĩ bạn xứng đáng nhận được lời khen đó. Tôi muốn gửi cho bạn một lời mời, nhưng tôi nghĩ nó không phù hợp. Tôi hy vọng bạn không phiền gửi lời mời kết bạn cho tôi để chúng ta có thể biết thêm về bản thân mình, cảm ơn bạn🙏🤝🤝🤝❤️🙏🙏",0.0,0.4894826114177704,0.2447413057088852,0,0,0
4416,Đưa ngang cái điện thoại lại như con cua vậy 🤣,1.3673128264654675,0.0018772465409711,0.6845950365032193,1,0,1
4417,Thật tuyệt vời...,0.0,0.0014450082089751,0.00072250410448755,0,0,0
4418,Hình ảnh đẹp ý nghĩa chân thật chân chính từ bi,0.0,0.0017461600946262,0.0008730800473131,0,0,0
4419,Quá tuyệt vời...,0.0,0.0014186922926455,0.00070934614632275,0,0,0
4420,Hello |Xin chào Việt Tân!👋|Ngày mới bão đơn nha !|thả ❤ ❤️❤️❤️cho bài viết Việt Tân nhé!},0.45577094215515573,0.0014633607352152,0.22861715144518546,0,0,0
4421,A MI ĐÀ PHẬT,0.45577094215515573,0.0626458898186683,0.259208415986912,0,0,0
4422,Quá đẹp,0.0,0.2932664453983307,0.14663322269916534,0,0,0
4423,Cả thầy Thích Quảng Đức nữa cu tân,0.6836564132327336,0.9716067910194396,0.8276316021260866,1,1,1
4424,Vân Đinh TQĐ là chó hùa,2.0509692396982016,0.991351842880249,1.5211605412892253,1,1,1
4425,"Mai Anh cay không cu, giờ vịt tàn lại yêu đệ tử của Thích Quảng Đức thế",0.22788547107757787,0.0025659243110567,0.11522569769431729,0,0,0
4426,Mai Anh giờ mấy thằng vịt tàn kiểu chó cắn theo đàn,1.1394273553878895,0.9952167272567748,1.067322041322332,1,1,1
